timestamp,IBM,MSFT,INTC
2020-09-23,96.6888037081497,194.805020492977,44.4087640809674
2020-09-24,96.0866854320913,197.330036960806,44.71804265097
2020-09-25,96.7864445096728,201.826508593901,45.4275640762702
2020-09-28,99.0484564116222,203.399788085394,46.7829319271641
2020-09-29,98.4056544682625,201.282658893138,46.5646176424564
2020-09-30,98.9996360108607,204.264120645535,47.1013069256962
2020-10-01,98.5277054701662,206.332691828795,47.5197426380527
2020-10-02,98.1045953302332,200.243517500608,46.4008819289255
2020-10-05,99.2762849485092,204.312678654532,47.0194390689308
2020-10-06,99.2437380146682,199.971592650227,46.7283533559872
2020-10-07,100.952452041321,203.778540555568,47.9108890648208
2020-10-08,106.989908268826,204.506910690519,48.5476390618851
2020-10-09,103.979316888534,209.586078431574,48.0473354927631
2020-10-12,103.507386347839,215.014863837405,49.011556916889
2020-10-13,101.790535587726,216.432757700109,48.9660747742416
2020-10-14,102.474021198387,214.490437340241,48.7113747754159
2020-10-15,101.619664185061,213.32504512432,48.9842676313005
2020-10-16,102.465884464927,213.32504512432,49.2662569157147
2020-10-19,102.132278393057,208.041933745479,49.6483069139533
2020-10-20,95.5008406229533,208.45953262285,48.602217633062
2020-10-21,93.6212551936355,208.605206649841,48.6658926327684
2020-10-22,94.190826535853,208.692611066035,49.029749773948
2020-10-23,94.386108138899,209.993965707146,43.844785512139
2020-10-26,91.3104228909246,204.021330600552,42.4985140897746
2020-10-27,89.9597251365231,207.099908370943,41.5160998085897
2020-10-28,86.7782623535654,196.834745269039,40.2516962429907
2020-10-29,88.6171641155818,198.815912036105,40.1243462435778
2020-10-30,90.8547658171506,196.630801631253,40.2789855285792
2020-11-02,91.8718574996818,196.494839206063,40.44272124211
2020-11-03,92.888949182213,200.476595943792,40.7974819547601
2020-11-04,91.0500474201966,210.149351335936,41.5706783797667
2020-11-05,93.3852899232883,216.850356577481,41.8526676641808
2020-11-06,92.7913083806901,217.267955454852,41.5869655270834
2020-11-09,95.329969220288,212.091671695804,41.7793705229126
2020-11-10,97.2938342488026,204.92450956789,41.632776240376
2020-11-11,96.7079753537415,210.304736964725,42.4665312223026
2020-11-12,94.4800612457628,209.226749164998,41.1838312501079
2020-11-13,96.4191716730776,210.265890557528,41.6511005256931
2020-11-16,97.665153266799,210.96512588708,42.319936939766
2020-11-17,97.1205520404042,208.275012188663,41.7152355243028
2020-11-18,96.3531594032115,205.536340481249,41.2846148193518
2020-11-19,96.691472286275,206.84114764557,41.7976948082296
2020-11-20,96.4934354766769,204.864462165292,41.5869655270834
2020-11-23,99.092668602652,204.591815892151,42.2008290852051
2020-11-24,102.665582709151,208.24332847887,43.0712326377658
2020-11-25,102.48404896702,208.253065845768,43.1078812083999
2020-11-27,102.607821973018,209.577347743885,43.4743669147413
2020-11-30,101.922944673158,208.447813183726,44.2989597540093
2020-12-01,101.625889458761,210.531609699881,45.4075790156918
2020-12-02,102.830613383816,209.713670880456,45.7190918660819
2020-12-03,101.997208476758,208.613348420991,46.7177654158621
2020-12-04,104.959509086996,208.730196823766,47.6293986103862
2020-12-07,102.896625653682,208.66203525548,45.993956145838
2020-12-08,103.730030560741,210.336862361922,46.4429011361061
2020-12-09,104.621196203932,206.237430897899,45.874848291277
2020-12-10,103.111165530747,204.991047934965,46.0489290017892
2020-12-11,102.541809703152,207.659086464995,45.5633354408869
2020-12-14,101.931196206892,208.574398953399,46.2413339976184
2020-12-15,103.911564302873,208.506237385114,46.4199957794598
2020-12-16,103.598006021009,213.520981337541,46.836873270423
2020-12-17,103.598006021009,213.657304474112,46.406252565472
2020-12-18,103.845552033007,212.849103021585,43.4835290573998
2020-12-21,101.815674734626,216.744049780752,42.4756933649611
2020-12-22,101.997208476758,218.058594311971,42.301612654449
2020-12-23,102.236502955022,215.215283177779,42.6680983607903
2020-12-24,102.888374119949,216.899847651119,43.126205493717
2020-12-28,102.995644058481,219.051805735559,43.126205493717
2020-12-29,102.153987617689,218.263079016827,45.2518225904967
2020-12-30,102.599570439285,215.857949393042,44.6654454603506
2020-12-31,103.870306634206,216.578514543488,45.6457947248137
